"","State","Lake.Name","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2"
"1653","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1654","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1655","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1656","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1657","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1658","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1659","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",29,"ng/g","ppb"
"1660","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.5,"ng/g","ppb"
"1661","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.67,"ng/g","ppb"
"1662","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2.7,"ng/g","ppb"
"1663","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.9,"ng/g","ppb"
"1664","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.61,"ng/g","ppb"
"1665","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1666","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1667","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1668","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1669","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.15,"ng/g","ppb"
"1670","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1671","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1672","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",39,"ng/g","ppb"
"1673","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",2.2,"ng/g","ppb"
"1674","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",1.4,"ng/g","ppb"
"1675","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2.7,"ng/g","ppb"
"1676","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2.4,"ng/g","ppb"
"1677","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.74,"ng/g","ppb"
"1678","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1679","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1680","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1681","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1682","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1683","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1684","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1685","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctanesulfonate (PFOS)",7.5,"ng/g","ppb"
"1686","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctane sulfonamide (PFOSA)",0.19,"ng/g","ppb"
"1687","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1688","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorodecanoate (PFDA)",0.51,"ng/g","ppb"
"1689","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb"
"1690","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorododecanoate (PFDoA)",0.31,"ng/g","ppb"
"1691","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1692","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1693","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1694","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1695","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.31,"ng/g","ppb"
"1696","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1697","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanoate (PFOA)",0.3,"ng/g","ppb"
"1698","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanesulfonate (PFOS)",50,"ng/g","ppb"
"1699","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.62,"ng/g","ppb"
"1700","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorononanoate (PFNA)",0.38,"ng/g","ppb"
"1701","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorodecanoate (PFDA)",0.89,"ng/g","ppb"
"1702","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoroundecanoate (PFUnA)",1.2,"ng/g","ppb"
"1703","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorododecanoate (PFDoA)",0.6,"ng/g","ppb"
"1704","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1705","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1706","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1707","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexanoate (PFHxA)",0.07,"ng/g","ppb"
"1708","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.15,"ng/g","ppb"
"1709","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1710","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1711","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanesulfonate (PFOS)",61,"ng/g","ppb"
"1712","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",3.2,"ng/g","ppb"
"1713","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorononanoate (PFNA)",0.63,"ng/g","ppb"
"1714","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorodecanoate (PFDA)",1.3,"ng/g","ppb"
"1715","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoroundecanoate (PFUnA)",1.3,"ng/g","ppb"
"1716","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorododecanoate (PFDoA)",0.69,"ng/g","ppb"
"1717","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1718","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1719","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1720","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1721","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexane sulfonate (PFHxS)",0.32,"ng/g","ppb"
"1722","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1723","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1724","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctanesulfonate (PFOS)",4.2,"ng/g","ppb"
"1725","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1726","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1727","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorodecanoate (PFDA)",0.55,"ng/g","ppb"
"1728","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroundecanoate (PFUnA)",1.5,"ng/g","ppb"
"1729","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorododecanoate (PFDoA)",0.44,"ng/g","ppb"
"1730","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1731","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1732","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1733","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1734","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1735","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1736","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1737","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctanesulfonate (PFOS)",5,"ng/g","ppb"
"1738","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctane sulfonamide (PFOSA)",0.11,"ng/g","ppb"
"1739","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1740","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorodecanoate (PFDA)",0.38,"ng/g","ppb"
"1741","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb"
"1742","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorododecanoate (PFDoA)",0.41,"ng/g","ppb"
"1743","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1744","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1745","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1746","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1747","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.37,"ng/g","ppb"
"1748","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1749","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1750","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",45,"ng/g","ppb"
"1751","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.63,"ng/g","ppb"
"1752","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",1.2,"ng/g","ppb"
"1753","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",3,"ng/g","ppb"
"1754","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.6,"ng/g","ppb"
"1755","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",1.7,"ng/g","ppb"
"1756","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutanoate (PFBA)",1.3,"ng/g","ppb"
"1757","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1758","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoropentanoate (PFPeA)",0.83,"ng/g","ppb"
"1759","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1760","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexane sulfonate (PFHxS)",0.21,"ng/g","ppb"
"1761","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1762","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1763","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctanesulfonate (PFOS)",16,"ng/g","ppb"
"1764","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorooctane sulfonamide (PFOSA)",0.16,"ng/g","ppb"
"1765","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorononanoate (PFNA)",0.1,"ng/g","ppb"
"1766","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorodecanoate (PFDA)",1,"ng/g","ppb"
"1767","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroundecanoate (PFUnA)",1.5,"ng/g","ppb"
"1768","OH","Lake Erie","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorododecanoate (PFDoA)",0.77,"ng/g","ppb"
"1769","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1770","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1771","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1772","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1773","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1774","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1775","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1776","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",36,"ng/g","ppb"
"1777","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.99,"ng/g","ppb"
"1778","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.7,"ng/g","ppb"
"1779","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2,"ng/g","ppb"
"1780","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.4,"ng/g","ppb"
"1781","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.75,"ng/g","ppb"
"1782","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1783","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1784","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1785","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1786","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.16,"ng/g","ppb"
"1787","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1788","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1789","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",37,"ng/g","ppb"
"1790","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.51,"ng/g","ppb"
"1791","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.78,"ng/g","ppb"
"1792","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2.4,"ng/g","ppb"
"1793","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2.7,"ng/g","ppb"
"1794","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",1.9,"ng/g","ppb"
"1795","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1796","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1797","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1798","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1799","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1800","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1801","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1802","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",25,"ng/g","ppb"
"1803","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.38,"ng/g","ppb"
"1804","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.31,"ng/g","ppb"
"1805","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",1.8,"ng/g","ppb"
"1806","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.6,"ng/g","ppb"
"1807","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.6,"ng/g","ppb"
"1808","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1809","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1810","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1811","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1812","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1813","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1814","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1815","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",20,"ng/g","ppb"
"1816","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.58,"ng/g","ppb"
"1817","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.33,"ng/g","ppb"
"1818","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",1.1,"ng/g","ppb"
"1819","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",0.98,"ng/g","ppb"
"1820","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.53,"ng/g","ppb"
"1821","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1822","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1823","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1824","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1825","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1826","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1827","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1828","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",20,"ng/g","ppb"
"1829","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",0.56,"ng/g","ppb"
"1830","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1831","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",2.8,"ng/g","ppb"
"1832","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",2.9,"ng/g","ppb"
"1833","PA","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",1.1,"ng/g","ppb"
"1834","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1835","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1836","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1837","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1838","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1839","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1840","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1841","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",34,"ng/g","ppb"
"1842","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.57,"ng/g","ppb"
"1843","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.87,"ng/g","ppb"
"1844","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2.4,"ng/g","ppb"
"1845","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2,"ng/g","ppb"
"1846","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.84,"ng/g","ppb"
"1847","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",0.58,"ng/g","ppb"
"1848","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1849","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",0.37,"ng/g","ppb"
"1850","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
