"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2","Year"
"998","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"999","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1000","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",2.68,"ng/g","ppb",2015
"1001","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1002","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1003","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1004","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1005","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1006","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1007","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.94,"ng/g","ppb",2015
"1008","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.37,"ng/g","ppb",2015
"1009","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.64,"ng/g","ppb",2015
"1010","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.09,"ng/g","ppb",2015
"1011","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1012","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1013","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",2.73,"ng/g","ppb",2015
"1014","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1015","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1016","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1017","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1018","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1019","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1020","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.63,"ng/g","ppb",2015
"1021","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",0.4,"ng/g","ppb",2015
"1022","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",0.91,"ng/g","ppb",2015
"1023","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.23,"ng/g","ppb",2015
"1024","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1025","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1026","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",4.5,"ng/g","ppb",2015
"1027","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1028","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1029","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1030","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1031","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1032","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1033","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.14,"ng/g","ppb",2015
"1034","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb",2015
"1035","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb",2015
"1036","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb",2015
"1037","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1038","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1039","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",1,"ng/g","ppb",2015
"1040","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1041","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1042","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1043","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1044","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1045","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1046","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb",2015
"1047","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",1.96,"ng/g","ppb",2015
"1048","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",4.42,"ng/g","ppb",2015
"1049","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",1.29,"ng/g","ppb",2015
"1050","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",0.36,"ng/g","ppb",2015
"1051","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1052","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",19.2,"ng/g","ppb",2015
"1053","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1054","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1055","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1056","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1057","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1058","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",0.23,"ng/g","ppb",2015
"1059","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb",2015
"1060","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",2.26,"ng/g","ppb",2015
"1061","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",5.29,"ng/g","ppb",2015
"1062","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",1.81,"ng/g","ppb",2015
"1063","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1064","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1065","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",18.6,"ng/g","ppb",2015
"1066","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1067","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1068","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1069","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1070","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1071","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1072","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.36,"ng/g","ppb",2015
"1073","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",1.24,"ng/g","ppb",2015
"1074","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.02,"ng/g","ppb",2015
"1075","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.36,"ng/g","ppb",2015
"1076","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1077","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1078","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",18.7,"ng/g","ppb",2015
"1079","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1080","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1081","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1082","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1083","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1084","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1085","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorononanoate (PFNA)",0.15,"ng/g","ppb",2015
"1086","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorodecanoate (PFDA)",0.59,"ng/g","ppb",2015
"1087","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoroundecanoate (PFUnA)",0.59,"ng/g","ppb",2015
"1088","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorododecanoate (PFDoA)",0.22,"ng/g","ppb",2015
"1089","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1090","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1091","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctanesulfonate (PFOS)",6.14,"ng/g","ppb",2015
"1092","NY","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1093","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1094","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1095","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1096","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1097","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1098","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorononanoate (PFNA)",0.39,"ng/g","ppb",2015
"1099","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorodecanoate (PFDA)",2.74,"ng/g","ppb",2015
"1100","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluoroundecanoate (PFUnA)",3.36,"ng/g","ppb",2015
"1101","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorododecanoate (PFDoA)",1.14,"ng/g","ppb",2015
"1102","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1103","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1104","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorooctanesulfonate (PFOS)",56.5,"ng/g","ppb",2015
"1105","NY","Lake Ontario","Morone americana","White perch","Moronidae","P","Perfluorooctane sulfonamide (PFOSA)",0.16,"ng/g","ppb",2015
"1106","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1107","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1108","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1109","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1110","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1111","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.4,"ng/g","ppb",2015
"1112","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",1.29,"ng/g","ppb",2015
"1113","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.29,"ng/g","ppb",2015
"1114","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.48,"ng/g","ppb",2015
"1115","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1116","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1117","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",57.3,"ng/g","ppb",2015
"1118","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.95,"ng/g","ppb",2015
"1119","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1120","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1121","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1122","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1123","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1124","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb",2015
"1125","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.44,"ng/g","ppb",2015
"1126","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.23,"ng/g","ppb",2015
"1127","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.11,"ng/g","ppb",2015
"1128","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1129","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1130","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",25.9,"ng/g","ppb",2015
"1131","NY","Lake Ontario","Oncorhynchus mykiss","Rainbow trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1132","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1133","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1134","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1135","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1136","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1137","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.28,"ng/g","ppb",2015
"1138","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.71,"ng/g","ppb",2015
"1139","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.64,"ng/g","ppb",2015
"1140","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.27,"ng/g","ppb",2015
"1141","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1142","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1143","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",33,"ng/g","ppb",2015
"1144","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1145","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1146","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1147","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1148","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1149","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1150","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorononanoate (PFNA)",0.22,"ng/g","ppb",2015
"1151","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb",2015
"1152","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb",2015
"1153","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb",2015
"1154","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1155","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1156","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",19.7,"ng/g","ppb",2015
"1157","NY","Lake Ontario","Oncorhynchus kisutch","Coho salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb",2015
"1158","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1159","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1160","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1161","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1162","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1163","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb",2015
"1164","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",2.42,"ng/g","ppb",2015
"1165","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",5.7,"ng/g","ppb",2015
"1166","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",1.69,"ng/g","ppb",2015
"1167","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
"1168","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb",2015
"1169","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",53.3,"ng/g","ppb",2015
"1170","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",0.59,"ng/g","ppb",2015
"1171","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb",2015
"1172","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb",2015
"1173","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb",2015
"1174","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb",2015
"1175","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb",2015
"1176","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",0.23,"ng/g","ppb",2015
"1177","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.53,"ng/g","ppb",2015
"1178","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.32,"ng/g","ppb",2015
"1179","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.11,"ng/g","ppb",2015
"1180","NY","Lake Ontario","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb",2015
